0-16420 press up
31680 steer 65536
31690 steer 65536
31700 steer 65536
31710 steer 65536
31720 steer 65536
31730 steer 65536
31740 steer 65536
31750 steer 65536
31760 steer 65536
31770 steer 65536
31780 steer 65536
31790 steer 65536
31800 steer 65536
31810 steer 65536
31820 steer 65536
31830 steer 65536
31840 steer 65536
31850 steer 65536
31860 steer 65536
31870 steer 65536
31880 steer 65536
31890 steer 65536
31900 steer 65536
31910 steer 65536
31920 steer 65536
31930 steer 65536
31940 steer 65536
31950 steer 65536
31960 steer 65536
31970 steer 65536
31980 steer 65536
31990 steer 65536
32000 steer 65536
32010 steer 65536
32020 steer 65536
32030 steer 65536
32040 steer 65536
32050 steer 65536
32060 steer 65536
32070 steer 65536
32080 steer 65536
32090 steer 65536
32100 steer 65536
32110 steer 65536
32120 steer 65536
32130 steer 65536
32140 steer 65536
32150 steer 65536
32160 steer 65536
32170 steer 65536
32180 steer 62207
32190 steer 65536
32200 steer 51022
32210 steer 24132
32220 steer 24132
32230 steer 13423
32240 steer 5331
32250 steer 0
32260 steer 0
32270 steer -1045
32280 steer -6280
32290 steer -8185
32300 steer -11992
32310 steer -12705
32320 steer -15798
32330 steer -15798
32340 steer -24841
32350 steer -52922
32360 steer -52922
32370 steer -65295
32380 steer -61013
32390 steer -65536
32400 steer -65536
32410 steer -65536
32420 steer -65536
32430 steer -65536
32440 steer -65536
32450 steer -65536
32460 steer -65536
32470 steer -65536
32480 steer -65536
32490 steer -65536
32500 steer -65536
32510 steer -65536
32520 steer -65536
32530 steer -65536
32540 steer -65536
32550 steer -65536
32560 steer -65536
32570 steer -65536
32580 steer -65536
32590 steer -65536
32600 steer -65536
32610 steer -65536
32620 steer -65536
32630 steer -65536
32640 steer -65536
32650 steer -65536
32660 steer -65536
32670 steer -65536
32680 steer -65536
32690 steer -65536
32700 steer -65536
32710 steer -65536
32720 steer -65536
32730 steer -65536
32740 steer -65536
32750 steer -65536
32760 steer -65536
32770 steer -65536
32780 steer -65536
32790 steer -65536
32800 steer -65536
32810 steer -65536
32820 steer -65536
32830 steer -65536
32840 steer -65536
32850 steer -65536
32860 steer -65536
32870 steer -65536
32880 steer -65536
32890 steer -65536
32900 steer -65536
32910 steer -65536
32920 steer -65536
32930 steer -65536
32940 steer -65536
32950 steer -65536
32960 steer -65536
32970 steer -65536
32980 steer -65536
32990 steer -65536
33000 steer -65536
33010 steer -65536
33020 steer -65536
33030 steer -65536
33040 steer -65536
33050 steer -65536
33060 steer -65536
33070 steer -65536
33080 steer -65536
33090 steer -65536
33100 steer -65536
33110 steer -65536
33120 steer -65536
33130 steer -65536
33140 steer -65536
33150 steer -65536
33160 steer -65536
33170 steer -65536
33180 steer -65536
33190 steer -65536
33200 steer -65536
33210 steer -65536
33220 steer -65536
33230 steer -65536
33240 steer -65536
33250 steer -65536
33260 steer -65536
33270 steer -65536
33280 steer -65536
33290 steer -65536
33300 steer -65536
33310 steer -65536
33320 steer -65536
33330 steer -65536
33340 steer -65536
33350 steer -65536
33360 steer -65536
33370 steer -65536
33380 steer -65536
33390 steer -65536
33400 steer -65536
33410 steer -65536
33420 steer -65536
33430 steer -65536
33440 steer -65536
33450 steer -65536
33460 steer -65536
33470 steer -65536
33480 steer -65536
33490 steer -65536
33500 steer -65536
33510 steer -65536
33520 steer -65536
33530 steer -65536
33540 steer -65536
33550 steer -65536
33560 steer -65536
33570 steer -65536
33580 steer -65536
33590 steer -65536
33600 steer -65536
33610 steer -65536
33620 steer -65536
33630 steer -65536
33640 steer -65536
33650 steer -65536
33660 steer -65536
33670 steer -65536
33680 steer -65536
33690 steer -65536
33700 steer -65536
33710 steer -65536
33720 steer -65536
33730 steer -65536
33740 steer -65536
33750 steer -65536
33760 steer -65536
33770 steer -65536
33780 steer -65536
33790 steer -65536
33800 steer -65536
33810 steer -65536
33820 steer -65536
33830 steer -65536
33840 steer -65536
33850 steer -65536
33860 steer -65536
33870 steer -65536
33880 steer -65536
33890 steer -65536
33900 steer -65536
33910 steer -65536
33920 steer -65536
33930 steer -65536
33940 steer -65536
33950 steer -65536
33960 steer -65536
33970 steer -65536
33980 steer -65536
33990 steer -65536
34000 steer -65536
34010 steer -65536
34020 steer -65536
34030 steer -65536
34040 steer -65536
34050 steer -65536
34060 steer -65536
34070 steer -65536
34080 steer -65536
34090 steer -65536
34100 steer -65536
34110 steer -65536
34120 steer -65536
34130 steer -65536
34140 steer -65536
34150 steer -65536
34160 steer -65536
34170 steer -65536
34180 steer -65536
34190 steer -65536
34200 steer -65536
34210 steer -65536
34220 steer -65536
34230 steer -65536
34240 steer -65536
34250 steer -65536
34260 steer -65536
34270 steer -65536
34280 steer -65536
34290 steer -65536
34300 steer -55064
34310 steer -55064
34320 steer -18416
34330 steer 0
34340 steer 0
34350 steer 0
34360 steer 0
34370 steer 0
34380 steer 0
34390 steer 0
34400 steer 0
34410 steer 0
34420 steer 0
34430 steer 0
34440 steer 0
34450 steer 0
34460 steer 0
34470 steer 0
34480 steer 0
34490 steer -4376
34500 steer -12705
34510 steer -15798
34520 steer -19367
34530 steer -23652
34540 steer -31266
34550 steer -47924
34560 steer -47924
34570 steer -58395
34580 steer -65536
34590 steer -65536
34600 steer -65536
34610 steer -65536
34620 steer -65536
34630 steer -65536
34640 steer -65536
34650 steer -65536
34660 steer -65536
34670 steer -65536
34680 steer -65536
34690 steer -65536
34700 steer -65536
34710 steer -65536
34720 steer -65536
34730 steer -65536
34740 steer -65536
34750 steer -65536
34760 steer -65536
34770 steer -65536
34780 steer -65536
34790 steer -65536
34800 steer -65536
34810 steer -65536
34820 steer -65536
34830 steer -65536
34840 steer -65536
34850 steer -65536
34860 steer -65536
34870 steer -65536
34880 steer -65536
34890 steer -65536
34900 steer -65536
34910 steer -65536
34920 steer -65536
34930 steer -65536
34940 steer -65536
34950 steer -65536
34960 steer -65536
34970 steer -65536
34980 steer -65536
34990 steer -65536
35000 steer -65536
35010 steer -65536
35020 steer -65536
35030 steer -65536
35040 steer -65536
35050 steer -65536
35060 steer -65536
35070 steer -65536
35080 steer -65536
35090 steer -65536
35100 steer -65536
35110 steer -65536
35120 steer -65536
35130 steer -65536
35140 steer -65536
35150 steer -65536
35160 steer -65536
35170 steer -65536
35180 steer -65536
35190 steer -65536
35200 steer -65536
35210 steer -65536
35220 steer -65536
35230 steer -65536
35240 steer -65536
35250 steer -65536
35260 steer -65536
35270 steer -65536
35280 steer -65536
35290 steer -65536
35300 steer -65536
35310 steer -65536
35320 steer -65536
35330 steer -65536
35340 steer -65536
35350 steer -65536
35360 steer -65536
35370 steer -65536
35380 steer -65536
35390 steer -65536
35400 steer -65536
35410 steer -65536
35420 steer -65536
35430 steer -65536
35440 steer -65536
35450 steer -65536
35460 steer -65536
35470 steer -65536
35480 steer -65536
35490 steer -65536
35500 steer -65536
35510 steer -65536
35520 steer -65536
35530 steer -65536
35540 steer -65536
35550 steer -65536
35560 steer -65536
35570 steer -65536
35580 steer -65536
35590 steer -65536
35600 steer -65536
35610 steer -65536
35620 steer -65536
35630 steer -65536
35640 steer -65536
35650 steer -65536
35660 steer -65536
35670 steer -65536
35680 steer -65536
35690 steer -65536
35700 steer -65536
35710 steer -65536
35720 steer -65536
35730 steer -65536
35740 steer -65536
35750 steer -65536
35760 steer -65536
35770 steer -65536
35780 steer -65536
35790 steer -65536
35800 steer -65536
35810 steer -65536
35820 steer -65536
35830 steer -65536
35840 steer -65536
35850 steer -65536
35860 steer -65536
35870 steer -65536
35880 steer -65536
35890 steer -65536
35900 steer -65536
35910 steer -65536
35920 steer -65536
35930 steer -65536
35940 steer -65536
35950 steer -65536
35960 steer -65536
35970 steer -65536
35980 steer -65536
35990 steer -65536
36000 steer -65536
36010 steer -65536
36020 steer -65536
36030 steer -65536
36040 steer -65536
36050 steer -65536
36060 steer -65536
36070 steer -65536
36080 steer -65536
36090 steer -65536
36100 steer -65536
36110 steer -65536
36120 steer -65536
36130 steer -65536
36140 steer -65536
36150 steer -65536
36160 steer -65536
36170 steer -65536
36180 steer -65536
36190 steer -65536
36200 steer -65536
36210 steer -65536
36220 steer -65536
36230 steer -65536
36240 steer -65536
36250 steer -65536
36260 steer -65536
36270 steer -65536
36280 steer -65536
36290 steer -65536
36300 steer -65536
36310 steer -65536
36320 steer -65536
36330 steer -65536
36340 steer -65536
36350 steer -65536
36360 steer -65536
36370 steer -65536
36380 steer -65536
36390 steer -65536
36400 steer -65536
36410 steer -65536
36420 steer -65536
36430 steer -65536
36440 steer -65536
36450 steer -65536
36460 steer -65536
36470 steer -65536
36480 steer -65536
36490 steer -65536
36500 steer -65536
36510 steer -65536
36520 steer -65536
36530 steer -65536
36540 steer -65536
36550 steer -65536
36560 steer -65536
36570 steer -65536
36580 steer -65536
36590 steer -65536
36600 steer -65536
36610 steer -65536
36620 steer -65536
36630 steer -65536
36640 steer -65536
36650 steer -65536
36660 steer -65536
36670 steer -65536
36680 steer -65536
36690 steer -65536
36700 steer -65536
36710 steer -65536
36720 steer -65536
36730 steer -65536
36740 steer -65536
36750 steer -65536
36760 steer -65536
36770 steer -31506
36780 steer -20796
36790 steer 0
36800 steer 0
36810 steer 0
36820 steer 0
36830 steer 811
36840 steer 2000
36850 steer 3189
36860 steer 7712
36870 steer 9616
36880 steer 12234
36890 steer 16992
36900 steer 16992
36910 steer 21752
36920 steer 31032
36930 steer 50546
36940 steer 64824
36950 steer 65536
36960 steer 65536
36970 steer 65536
36980 steer 65536
36990 steer 65536
37000 steer 65536
37010 steer 65536
37020 steer 65536
37030 steer 65536
37040 steer 65536
37050 steer 65536
37060 steer 65536
37070 steer 65536
37080 steer 65536
37090 steer 65536
37100 steer 65536
37110 steer 65536
37120 steer 65536
37130 steer 65536
37140 steer 65536
37150 steer 65536
37160 steer 65536
37170 steer 65536
37180 steer 65536
37190 steer 65536
37200 steer 65536
37210 steer 65536
37220 steer 65536
37230 steer 65536
37240 steer 57922
37250 steer 47691
37260 steer 42217
37270 steer 30319
37280 steer 24132
37290 steer 24132
37300 steer 9378
37310 steer 0
37320 steer 0
37330 steer 0
37340 steer 0
37350 steer 0
37360 steer 0
37370 steer 0
37380 steer 0
37390 steer 0
37400 steer 0
37410 steer 0
37420 steer 0
37430 steer 0
37440 steer 4856
37450 steer 21752
37460 steer 26510
37470 steer 42455
37480 steer 51260
37490 steer 57209
37500 steer 60064
37510 steer 59351
37520 steer 62920
37530 steer 62920
37540 steer 64109
37550 steer 62444
37560 steer 62444
37570 steer 62444
37580 steer 49355
37590 steer 43882
37600 steer 30319
37610 steer 15565
37620 steer 0
37630 steer 0
37640 steer 0
37650 steer 0
37660 steer 0
37670 steer 0
37680 steer 0
37690 steer 0
37700 steer 0
37710 steer 0
37720 steer 0
37730 steer 0
37740 steer 0
37750 steer 0
37760 steer 0
37770 steer 0
37780 steer 0
37790 steer 0
37800 steer 0
37810 steer 0
37820 steer 0
37830 steer 0
37840 steer 0
37850 steer 0
37860 steer 0
37870 steer 0
37880 steer 0
37890 steer 0
37900 steer 0
37910 steer 0
37920 steer 0
37930 steer 0
37940 steer 0
37950 steer 0
37960 steer 0
37970 steer 0
37980 steer 0
37990 steer -5089
38000 steer -7231
38010 steer -12943
38020 steer -13894
38030 steer -18654
38040 steer -20796
38050 steer -24365
38060 steer -27221
38070 steer -31506
38080 steer -32932
38090 steer -32219
38100 steer -32219
38110 steer -32219
38120 steer -32219
38130 steer -32219
38140 steer -32219
38150 steer -32219
38160 steer -16274
38170 steer -12705
38180 steer -10800
38190 steer 0
38200 steer 0
38210 steer 0
38220 steer 0
38230 steer 0
38240 steer 1049
38250 steer 3429
38260 steer 3429
38270 steer 7236
38280 steer 10329
38290 steer 16516
38300 steer 19372
38310 steer 27939
38320 steer 34363
38330 steer 43644
38340 steer 47453
38350 steer 49117
38360 steer 50546
38370 steer 49833
38380 steer 49833
38390 steer 49117
38400 steer 47691
38410 steer 47691
38420 steer 50784
38430 steer 57922
38440 steer 56495
38450 steer 65536
38460 steer 65536
38470 steer 65536
38480 steer 65536
38490 steer 65536
38500 steer 65536
38510 steer 65536
38520 steer 65536
38530 steer 65536
38540 steer 65536
38550 steer 65536
38560 steer 65536
38570 steer 65536
38580 steer 65536
38590 steer 65536
38600 steer 65536
38610 steer 65536
38620 steer 65536
38630 steer 65536
38640 steer 65536
38650 steer 65536
38660 steer 65536
38670 steer 65536
38680 steer 65536
38690 steer 65536
38700 steer 65536
38710 steer 65536
38720 steer 65536
38730 steer 65536
38740 steer 65536
38750 steer 65536
38760 steer 50784
38770 steer 32699
38780 steer 17705
38790 steer 6760
38800 steer -1758
38810 steer -12705
38820 steer -17703
38830 steer -24128
38840 steer -36263
38850 steer -36263
38860 steer -46259
38870 steer -53160
38880 steer -53160
38890 steer -55777
38900 steer -56491
38910 steer -65295
38920 steer -65536
38930 steer -65536
38940 steer -65536
38950 steer -65536
38960 steer -65536
38970 steer -65536
38980 steer -65536
38990 steer -65536
39000 steer -65536
39010 steer -65536
39020 steer -65536
39030 steer -65536
39040 steer -62678
39050 steer -62915
39060 steer -46022
39070 steer -35788
39080 steer -35075
39090 steer -36026
39100 steer -53397
39110 steer -65536
39120 steer -65295
39130 steer -65536
39140 steer -65536
39150 steer -65536
39160 steer -65536
39170 steer -65536
39180 steer -65536
39190 steer -65536
39200 steer -65536
39210 steer -65536
39220 steer -65536
39230 steer -65536
39240 steer -65536
39250 steer -65536
39260 steer -65536
39270 steer -65536
39280 steer -65536
39290 steer -65536
39300 steer -65536
39310 steer -65536
39320 steer -65536
39330 steer -65536
39340 steer -65536
39350 steer -65536
39360 steer -65536
39370 steer -65536
39380 steer -65536
39390 steer -65536
39400 steer -65536
39410 steer -65536
39420 steer -65536
39430 steer -65536
39440 steer -65536
39450 steer -65536
39460 steer -65536
39470 steer -65536
39480 steer -65536
39490 steer -65536
39500 steer -65536
39510 steer -65536
39520 steer -65536
39530 steer -65536
39540 steer -65536
39550 steer -65536
39560 steer -65536
39570 steer -65536
39580 steer -65536
39590 steer -65536
39600 steer -65536
39610 steer -65536
39620 steer -65536
39630 steer -65536
39640 steer -65536
39650 steer -65536
39660 steer -65536
39670 steer -65536
39680 steer -65536
39690 steer -65536
39700 steer -65536
39710 steer -65536
39720 steer -65536
39730 steer -65536
39740 steer -65536
39750 steer -65536
39760 steer -65536
39770 steer -65536
39780 steer -65536
39790 steer -65536
39800 steer -65536
39810 steer -65536
39820 steer -65536
39830 steer -65536
39840 steer -65536
39850 steer -65536
39860 steer -65536
39870 steer -65536
39880 steer -65536
39890 steer -65536
39900 steer -65536
39910 steer -65536
39920 steer -65536
39930 steer -65536
39940 steer -65536
39950 steer -65536
39960 steer -65536
39970 steer -65536
39980 steer -65536
39990 steer -65536
40000 steer -65536
40010 steer -65536
40020 steer -65536
40030 steer -65536
40040 steer -65536
40050 steer -65536
40060 steer -65536
40070 steer -65536
40080 steer -65536
40090 steer -65536
40100 steer -65536
40110 steer -65536
40120 steer -65536
40130 steer -65536
40140 steer -65536
40150 steer -65536
40160 steer -65536
40170 steer -65536
40180 steer -65536
40190 steer -65536
40200 steer -65536
40210 steer -65536
40220 steer -65536
40230 steer -65536
40240 steer -65536
40250 steer -65536
40260 steer -65536
40270 steer -65536
40280 steer -65536
40290 steer -65536
40300 steer -65536
40310 steer -65536
40320 steer -65536
40330 steer -65536
40340 steer -65536
40350 steer -65536
40360 steer -65536
40370 steer -65536
40380 steer -65536
40390 steer -65536
40400 steer -65536
40410 steer -65536
40420 steer -65536
40430 steer -65536
40440 steer -65536
40450 steer -65536
40460 steer -65536
40470 steer -65536
40480 steer -65536
40490 steer -65536
40500 steer -65536
40510 steer -65536
40520 steer -65536
40530 steer -65536
40540 steer -65536
40550 steer -65536
40560 steer -65536
40570 steer -65536
40580 steer -65536
40590 steer -65536
40600 steer -65536
40610 steer -65536
40620 steer -65536
40630 steer -65536
40640 steer -65536
40650 steer -50779
40660 steer -32694
40670 steer -16512
40680 steer 0
40690 steer 0
40700 steer 0
40710 steer 0
40720 steer 0
40730 steer 0
40740 steer 0
40750 steer -4614
40760 steer -20796
40770 steer -20796
40780 steer -49115
40790 steer -56491
40800 steer -56491
40810 steer -61251
40820 steer -65536
40830 steer -65536
40840 steer -65536
40850 steer -65536
40860 steer -65536
40870 steer -65536
40880 steer -65536
40890 steer -65536
40900 steer -65536
40910 steer -65536
40920 steer -65536
40930 steer -65536
40940 steer -65536
40950 steer -65536
40960 steer -65536
40970 steer -65536
40980 steer -65536
40990 steer -65536
41000 steer -65536
41010 steer -65536
41020 steer -65536
41030 steer -65536
41040 steer -65536
41050 steer -65536
41060 steer -65536
41070 steer -65536
41080 steer -65536
41090 steer -65536
41100 steer -65536
41110 steer -65536
41120 steer -65536
41130 steer -65536
41140 steer -65536
41150 steer -65536
41160 steer -65536
41170 steer -65536
41180 steer -65536
41190 steer -65536
41200 steer -65536
41210 steer -65536
41220 steer -65536
41230 steer -65536
41240 steer -65536
41250 steer -65536
41260 steer -65536
41270 steer -65536
41280 steer -65536
41290 steer -65536
41300 steer -65536
41310 steer -65536
41320 steer -65536
41330 steer -65536
41340 steer -65536
41350 steer -65536
41360 steer -65536
41370 steer -65536
41380 steer -65536
41390 steer -65536
41400 steer -65536
41410 steer -65536
41420 steer -65536
41430 steer -65536
41440 steer -65536
41450 steer -65536
41460 steer -65536
41470 steer -65536
41480 steer -65536
41490 steer -65536
41500 steer -65536
41510 steer -65536
41520 steer -65536
41530 steer -65536
41540 steer -65536
41550 steer -65536
41560 steer -65536
41570 steer -65536
41580 steer -65536
41590 steer -65536
41600 steer -65536
41610 steer -65536
41620 steer -65536
41630 steer -65536
41640 steer -65536
41650 steer -65536
41660 steer -65536
41670 steer -65536
41680 steer -65536
41690 steer -65536
41700 steer -65536
41710 steer -65536
41720 steer -65536
41730 steer -65536
41740 steer -65536
41750 steer -65536
41760 steer -65536
41770 steer -65536
41780 steer -65536
41790 steer -65536
41800 steer -65536
41810 steer -65536
41820 steer -65536
41830 steer -65536
41840 steer -65536
41850 steer -65536
41860 steer -65536
41870 steer -65536
41880 steer -65536
41890 steer -65536
41900 steer -65536
41910 steer -65536
41920 steer -65536
41930 steer -65536
41940 steer -65536
41950 steer -65536
41960 steer -65536
41970 steer -65536
41980 steer -65536
41990 steer -65536
42000 steer -65536
42010 steer -65536
42020 steer -65536
42030 steer -65536
42040 steer -65536
42050 steer -65536
42060 steer -65536
42070 steer -65536
42080 steer -57313
42090 steer -24215
42100 steer -9287
42110 steer -5957
42120 steer -5957
42130 steer -5957
42140 steer -5957
42150 steer -5957
42160 steer -5135
42170 steer -1825
42180 steer -1066
42190 steer -7006
42200 steer -17822
42210 steer -18690
42220 steer -22366
42230 steer -37942
42240 steer -37942
42250 steer -48975
42260 steer -49048
42270 steer -52487
42280 steer -52705
42290 steer -61447
42300 steer -60947
42310 steer -63153
42320 steer -63372
42330 steer -64475
42340 steer -64475
42350 steer -64756
42360 steer -64670
42370 steer -65536
42380 steer -65449
42390 steer -65514
42400 steer -65536
42410 steer -65536
42420 steer -65536
42430 steer -59908
42440 steer -59908
42450 steer -50607
42460 steer -46712
42470 steer -48660
42480 steer -44981
42490 steer -47577
42500 steer -48876
42510 steer -46798
42520 steer -45501
42530 steer -47383
42540 steer -48074
42550 steer -48703
42560 steer -48336
42570 steer -47945
42580 steer -48075
42590 steer -47924
42600 steer -48877
42610 steer -49158
42620 steer -51861
42630 steer -53418
42640 steer -54717
42650 steer -55517
42660 steer -54002
42670 steer -63737
42680 steer -64064
42690 steer -64064
42700 steer -64324
42710 steer -64475
42720 steer -64605
42730 steer -64692
42740 steer -64540
42750 steer -65514
42760 steer -65536
42770 steer -65536
42780 steer -65536
42790 steer -65536
42800 steer -65536
42810 steer -65536
42820 steer -65536
42830 steer -65536
42840 steer -65536
42850 steer -65536
42860 steer -65536
42870 steer -65536
42880 steer -65536
42890 steer -65316
42900 steer -33516
42910 steer -17940
42920 steer -5957
42930 steer -5957
42940 steer -5957
42950 steer -5957
42960 steer -5957
42970 steer -5935
42980 steer -2755
42990 steer -1198
43000 steer 0
43010 steer 0
43020 steer 0
43030 steer 0
43040 steer 0
43050 steer 0
43060 steer 0
43070 steer 0
43080 steer 0
43090 steer 0
43100 steer 0
43110 steer 0
43120 steer 2238
43130 steer 2238
43140 steer 3667
43150 steer 4380
43160 steer 8187
43170 steer 12472
43180 steer 21990
43190 steer 28414
43200 steer 28414
43210 steer 36030
43220 steer 36030
43230 steer 35317
43240 steer 35317
43250 steer 35317
43260 steer 35317
43270 steer 30557
43280 steer 29843
43290 steer 21276
43300 steer 4380
43310 steer 4380
43320 steer 0
43330 steer 0
43340 steer 0
43350 steer -2949
43360 steer -4376
43370 steer -3900
43380 steer -3900
43390 steer -3900
43400 steer -3900
43410 steer -3900
43420 steer -3900
43430 steer -3900
43440 steer -3900
43450 steer -3900
43460 steer -3900
43470 steer -3900
43480 steer -3900
43490 steer -4614
43500 steer -7231
43510 steer -7945
43520 steer -7945
43530 steer -7945
43540 steer -12705
43550 steer -21034
43560 steer -21034
43570 steer -27459
43580 steer -34837
43590 steer -40310
43600 steer -34361
43610 steer -46259
43620 steer -53635
43630 steer -56491
43640 steer -56491
43650 steer -65536
43660 steer -65536
43670 steer -65536
43680 steer -65536
43690 steer -65536
43700 steer -65536
43710 steer -65536
43720 steer -65536
43730 steer -65536
43740 steer -65536
43750 steer -65536
43760 steer -65536
43770 steer -65536
43780 steer -65536
43790 steer -65536
43800 steer -65536
43810 steer -65536
43820 steer -65536
43830 steer -61251
43840 steer -54348
43850 steer -20796
43860 steer 0
43870 steer 0
43880 steer 0
43890 steer 1287
43900 steer 2000
43910 steer 6760
43920 steer 10805
43930 steer 21039
43940 steer 27701
43950 steer 31746
43960 steer 42693
43970 steer 47691
43980 steer 45786
43990 steer 44597
44000 steer 40542
44010 steer 12850
44020 steer 3550
44030 steer 1170
44040 steer 0
44050 steer 0
44060 steer 0
44070 steer 0
44080 steer 0
44090 steer 0
44100 steer 0
44110 steer 0
44120 steer 0
44130 steer 0
44140 steer 0
44150 steer 0
44160 steer 0
44170 steer 0
44180 steer 0
44190 steer 0
44200 steer 0
44210 steer 0
44220 steer 0
44230 steer 0
44240 steer 0
44250 steer 0
44260 steer 0
44270 steer 0
44280 steer 0
44290 steer 0
44300 steer 0
44310 steer 0
44320 steer 0
44330 steer 0
44340 steer 0
44350 steer 0
44360 steer 0
44370 steer 0
44380 steer 0
44390 steer 0
44400 steer 0
44410 steer 0
44420 steer 0
44430 steer 0
44440 steer 0
44450 steer 0
44460 steer 0
44470 steer 0
44480 steer 0
44490 steer 0
44500 steer 0
44510 steer 0
44520 steer 0
44530 steer 0
44540 steer 0
44550 steer 0
44560 steer 0
44570 steer 0
44580 steer 0
44590 steer 0
44600 steer 0
44610 steer 0
44620 steer 0
44630 steer 0
44640 steer 0
44650 steer 0
44660 steer 0
44670 steer 0
44680 steer 0
44690 steer 0
44700 steer 0
44710 steer 0
44720 steer 0
44730 steer 0
44740 steer 0
44750 steer 0
44760 steer 0
44770 steer 0
44780 steer 0
44790 steer 0
44800 steer 0
44810 steer 0
44820 steer 0
44830 steer 0
44840 steer 0
44850 steer 0
44860 steer 0
44870 steer 0
44880 steer 0
44890 steer 0
44900 steer 0
44910 steer 0
44920 steer 376
44930 steer 636
44940 steer 1350
44950 steer 1458
44960 steer 1696
44970 steer 6371
44980 steer 8944
44990 steer 16083
45000 steer 16041
45010 steer 18659
45020 steer 28652
45030 steer 28414
45040 steer 28414
45050 steer 40550
45060 steer 41979
45070 steer 47928
45080 steer 51973
45090 steer 51973
45100 steer 62207
45110 steer 65536
45120 steer 65536
45130 steer 65536
45140 steer 65536
45150 steer 65536
45160 steer 65536
45170 steer 65536
45180 steer 65536
45190 steer 65536
45200 steer 65536
45210 steer 65536
45220 steer 57446
45230 steer 57446
45240 steer 46977
45250 steer 13898
45260 steer 13898
45270 steer 1525
45280 steer 0
45290 steer -807
45300 steer -7945
45310 steer -12705
45320 steer -22223
45330 steer -20083
45340 steer -26270
45350 steer -39357
45360 steer -40310
45370 steer -40310
45380 steer -53635
45390 steer -55064
45400 steer -55064
45410 steer -64107
45420 steer -65536
45430 steer -65536
45440 steer -65536
45450 steer -65536
45460 steer -65536
45470 steer -65536
45480 steer -65536
45490 steer -65536
45500 steer -65536
45510 steer -65536
45520 steer -65536
45530 steer -65536
45540 steer -65536
45550 steer -65536
45560 steer -65536
45570 steer -65536
45580 steer -65536
45590 steer -65536
45600 steer -32694
45610 steer -10563
45620 steer -10563
45630 steer 0
45640 steer 0
45650 steer 0
45660 steer 0
45670 steer 0
45680 steer 0
45690 steer 0
45700 steer 0
45710 steer 0
45720 steer 0
45730 steer 0
45740 steer 0
45750 steer 4618
45760 steer 4618
45770 steer 6523
45780 steer 13898
45790 steer 13898
45800 steer 19372
45810 steer 25559
45820 steer 32221
45830 steer 46737
45840 steer 46737
45850 steer 51260
45860 steer 48879
45870 steer 51260
45880 steer 51022
45890 steer 52688
45900 steer 52688
45910 steer 56020
45920 steer 59113
45930 steer 65536
45940 steer 65536
45950 steer 65536
45960 steer 65536
45970 steer 65536
45980 steer 65536
45990 steer 65536
46000 steer 65536
46010 steer 65536
46020 steer 65536
46030 steer 65536
46040 steer 65536
46050 steer 65536
46060 steer 65536
46070 steer 65536
46080 steer 65536
46090 steer 65536
46100 steer 65536
46110 steer 65536
46120 steer 65536
46130 steer 65536
46140 steer 65536
46150 steer 65536
46160 steer 65536
46170 steer 65536
46180 steer 65536
46190 steer 65536
46200 steer 64692
46210 steer 64368
46220 steer 64368
46230 steer 62767
46240 steer 62767
46250 steer 61815
46260 steer 61772
46270 steer 61772
46280 steer 61772
46290 steer 61988
46300 steer 53769
46310 steer 51671
46320 steer 51692
46330 steer 35790
46340 steer 36504
46350 steer 26836
46360 steer 27139
46370 steer 27139
46380 steer 26684
46390 steer 28911
46400 steer 30166
46410 steer 41092
46420 steer 40659
46430 steer 40961
46440 steer 47625
46450 steer 45893
46460 steer 52008
46470 steer 52008
46480 steer 47464
46490 steer 48114
46500 steer 38932
46510 steer 33545
46520 steer 27056
46530 steer 18944
46540 steer 14271
46550 steer 12107
46560 steer -376
46570 steer -376
46580 steer -376
46590 steer -376
46600 steer -1434
46610 steer -1218
46620 steer -1001
46630 steer -4397
46640 steer -3533
46650 steer -3533
46660 steer -4181
46670 steer -4527
46680 steer -4592
46690 steer -4592
46700 steer -6107
46710 steer -6259
46720 steer -4290
46730 steer -5803
46740 steer -5955
46750 steer -5976
46760 steer -6085
46770 steer -9547
46780 steer -10369
46790 steer -10304
46800 steer -14629
46810 steer -16145
46820 steer -18092
46830 steer -18092
46840 steer -19605
46850 steer -19972
46860 steer -21055
46870 steer -21163
46880 steer -23025
46890 steer -22374
46900 steer -22461
46910 steer -22461
46920 steer -22461
46930 steer -22461
46940 steer -22461
46950 steer -23111
46960 steer -22267
46970 steer -23348
46980 steer -23881
46990 steer -24214
47000 steer -27221
47010 steer -27221
47020 steer -27221
47030 steer -27221
47040 steer -27221
47050 steer -17703
47060 steer -8423
47070 steer -8423
47080 steer 0
47090 steer -3663
47100 steer -2711
47110 steer -2234
47120 steer -2234
47130 steer -2234
47140 steer -2234
47150 steer -2234
47160 steer -6994
47170 steer -10325
47180 steer -14134
47190 steer -18178
47200 steer -22939
47210 steer -22939
47220 steer -23652
47230 steer -24365
47240 steer -24365
47250 steer -22701
47260 steer -22701
47270 steer -23414
47280 steer -23414
47290 steer -23414
47300 steer -23414
47310 steer -23414
47320 steer -19605
47330 steer 0
47340 steer 0
47350 steer 0
47360 steer 0
47370 steer 0
47380 steer 0
47390 steer 0
47400 steer 0
47410 steer 0
47420 steer 0
47430 steer -3663
47440 steer -12229
47450 steer -15323
47460 steer -19845
